input_name,description,delay,source_xlsx
E,Joystick Outer ring East zone,instant,Sample Reference Card Configuration.xlsx
SE,Joystick Outer ring South East zone,instant,Sample Reference Card Configuration.xlsx
S,Joystick Outer ring South zone,instant,Sample Reference Card Configuration.xlsx
SW,Joystick Outer ring South West zone,instant,Sample Reference Card Configuration.xlsx
W,Joystick Outer ring West zone,instant,Sample Reference Card Configuration.xlsx
NW,Joystick Outer ring North West zone,instant,Sample Reference Card Configuration.xlsx
N_inner,Joystick Inner ring North zone,delay,Sample Reference Card Configuration.xlsx
NE_inner,Joystick Inner ring North East zone,delay,Sample Reference Card Configuration.xlsx
E_inner,Joystick Inner ring East zone,delay,Sample Reference Card Configuration.xlsx
SE_inner,Joystick Inner ring South East zone,delay,Sample Reference Card Configuration.xlsx
S_inner,Joystick Inner ring South zone,delay,Sample Reference Card Configuration.xlsx
SW_inner,Joystick Inner ring South West zone,delay,Sample Reference Card Configuration.xlsx
W_inner,Joystick Inner ring West zone,delay,Sample Reference Card Configuration.xlsx
NW_inner,Joystick Inner ring North West zone,delay,Sample Reference Card Configuration.xlsx
digital_in_1,Input Jack - Tip to Shield,instant,Sample Reference Card Configuration.xlsx
digital_in_2,Input Jack - Ring to Shield,instant,Sample Reference Card Configuration.xlsx
digital_in_3,Input Jack - Ring to Diode to Tip,instant,Sample Reference Card Configuration.xlsx
digital_in_4,Input Jack - Tip to Diode to Ring,instant,Sample Reference Card Configuration.xlsx
digital_in_5,USB-A Data - to Gnd,instant,Sample Reference Card Configuration.xlsx
digital_in_6,USB-A Data + to Gnd,instant,Sample Reference Card Configuration.xlsx
digital_in_7,USB-A Data - to Vcc,instant,Sample Reference Card Configuration.xlsx
digital_in_8,USB-A Data + to Vcc,instant,Sample Reference Card Configuration.xlsx
digital_in_9,USB-A Data + to Diode to Data -,instant,Sample Reference Card Configuration.xlsx
digital_in_10,USB-A Data - to Diode to Data +,instant,Sample Reference Card Configuration.xlsx
digital_in_11,Output Jack - Tip to Shield,instant,Sample Reference Card Configuration.xlsx
digital_in_12,Output Jack - Ring to Shield,instant,Sample Reference Card Configuration.xlsx
digital_in_13,Output Jack - Tip to Diode to Ring,instant,Sample Reference Card Configuration.xlsx
digital_in_14,Output Jack - Ring to Diode to Tip,instant,Sample Reference Card Configuration.xlsx
dpad_up,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
dpad_down,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
dpad_left,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
dpad_right,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
left_joy_left,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
left_joy_right,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
left_joy_up,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
left_joy_down,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
right_joy_left,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
right_joy_right,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
right_joy_up,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
right_joy_down,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
left_1,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
left_2,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
left_3,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
right_1,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
right_2,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
right_3,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
x,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
square,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
triangle,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
circle,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
ps3,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
select,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
start,USB-A Second controller,instant,Sample Reference Card Configuration.xlsx
push,Push Switch in Joystick,instant,Samsung TV.xlsx
center,Joystick Center position,instant,Samsung TV.xlsx
mp_left_sip,Mouthpiece Hard Sip Left sip/puff sensor,instant,Samsung TV.xlsx
mp_left_puff,Mouthpiece Hard Puff Left sip/puff sensor,instant,Samsung TV.xlsx
mp_center_sip,Mouthpiece Hard Sip Center sip/puff sensor,instant,Samsung TV.xlsx
mp_center_puff,Mouthpiece Hard Puff Center sip/puff sensor,instant,Samsung TV.xlsx
mp_right_sip,Mouthpiece Hard Sip Right sip/puff sensor,instant,Samsung TV.xlsx
mp_right_puff,Mouthpiece Hard Puff Right sip/puff sensor,instant,Samsung TV.xlsx
mp_left_center_sip,Mouthpiece Hard Sip Left-Center sip/puff sensors,instant,Samsung TV.xlsx
mp_left_center_puff,Mouthpiece Hard Puff Left-Center sip/puff sensors,instant,Samsung TV.xlsx
mp_right_center_sip,Mouthpiece Hard Sip Right-Center sip/puff sensors,instant,Samsung TV.xlsx
mp_right_center_puff,Mouthpiece Hard Puff Right-Center sip/puff sensors,instant,Samsung TV.xlsx
mp_left_right_sip,Mouthpiece Hard Sip Left-Right sip/puff sensors,instant,Samsung TV.xlsx
mp_left_right_puff,Mouthpiece Hard Puff Left-Right sip/puff sensors,instant,Samsung TV.xlsx
mp_triple_sip,Mouthpiece Hard Sip All Three sip/puff sensors,instant,Samsung TV.xlsx
mp_triple_puff,Mouthpiece Hard Puff All Three sip/puff sensors,instant,Samsung TV.xlsx
mp_left_sip_soft,Mouthpiece Soft Sip Left sip/puff sensor,delay,Samsung TV.xlsx
mp_left_puff_soft,Mouthpiece Soft Puff Left sip/puff sensor,delay,Samsung TV.xlsx
mp_center_sip_soft,Mouthpiece Soft Sip Center sip/puff sensor,delay,Samsung TV.xlsx
mp_center_puff_soft,Mouthpiece Soft Puff Center sip/puff sensor,delay,Samsung TV.xlsx
mp_right_sip_soft,Mouthpiece Soft Sip Right sip/puff sensor,delay,Samsung TV.xlsx
mp_right_puff_soft,Mouthpiece Soft Puff Right sip/puff sensor,delay,Samsung TV.xlsx
mp_left_center_sip_soft,Mouthpiece Soft Sip Left-Center sip/puff sensors,delay,Samsung TV.xlsx
mp_left_center_puff_soft,Mouthpiece Soft Puff Left-Center sip/puff sensors,delay,Samsung TV.xlsx
mp_right_center_sip_soft,Mouthpiece Soft Sip Right-Center sip/puff sensors,delay,Samsung TV.xlsx
mp_right_center_puff_soft,Mouthpiece Soft Puff Right-Center sip/puff sensors,delay,Samsung TV.xlsx
mp_left_right_sip_soft,Mouthpiece Soft Sip Left-Right sip/puff sensors,delay,Samsung TV.xlsx
mp_left_right_puff_soft,Mouthpiece Soft Puff Left-Right sip/puff sensors,delay,Samsung TV.xlsx
mp_triple_sip_soft,Mouthpiece Soft Sip All Three sip/puff sensors,delay,Samsung TV.xlsx
mp_triple_puff_soft,Mouthpiece Soft Puff All Three sip/puff sensors,delay,Samsung TV.xlsx
right_sip,Hard Sip Right sip/puff sensor,instant,Samsung TV.xlsx
right_puff,Hard Puff Right sip/puff sensor,instant,Samsung TV.xlsx
right_sip_soft,Soft Sip Right sip/puff sensor,delay,Samsung TV.xlsx
right_puff_soft,Soft Puff Right sip/puff sensor,delay,Samsung TV.xlsx
lip,Lower Lip Position sensor,instant,Samsung TV.xlsx
left,Joystick Left Analog value,instant,Samsung TV.xlsx
right,Joystick Right Analog value,instant,Samsung TV.xlsx
up,Joystick Up Analog value,instant,Samsung TV.xlsx
down,Joystick Down Analog value,instant,Samsung TV.xlsx
N,Joystick Outer ring North zone,instant,Samsung TV.xlsx
NE,Joystick Outer ring North East zone,instant,Samsung TV.xlsx
E,Joystick Outer ring East zone,instant,Samsung TV.xlsx
SE,Joystick Outer ring South East zone,instant,Samsung TV.xlsx
S,Joystick Outer ring South zone,instant,Samsung TV.xlsx
SW,Joystick Outer ring South West zone,instant,Samsung TV.xlsx
W,Joystick Outer ring West zone,instant,Samsung TV.xlsx
NW,Joystick Outer ring North West zone,instant,Samsung TV.xlsx
N_inner,Joystick Inner ring North zone,delay,Samsung TV.xlsx
NE_inner,Joystick Inner ring North East zone,delay,Samsung TV.xlsx
E_inner,Joystick Inner ring East zone,delay,Samsung TV.xlsx
SE_inner,Joystick Inner ring South East zone,delay,Samsung TV.xlsx
S_inner,Joystick Inner ring South zone,delay,Samsung TV.xlsx
SW_inner,Joystick Inner ring South West zone,delay,Samsung TV.xlsx
W_inner,Joystick Inner ring West zone,delay,Samsung TV.xlsx
NW_inner,Joystick Inner ring North West zone,delay,Samsung TV.xlsx
digital_in_1,Input Jack - Tip to Shield,instant,Samsung TV.xlsx
digital_in_2,Input Jack - Ring to Shield,instant,Samsung TV.xlsx
digital_in_3,Input Jack - Ring to Diode to Tip,instant,Samsung TV.xlsx
digital_in_4,Input Jack - Tip to Diode to Ring,instant,Samsung TV.xlsx
digital_in_5,USB-A Data - to Gnd,instant,Samsung TV.xlsx
digital_in_6,USB-A Data + to Gnd,instant,Samsung TV.xlsx
digital_in_7,USB-A Data - to Vcc,instant,Samsung TV.xlsx
digital_in_8,USB-A Data + to Vcc,instant,Samsung TV.xlsx
digital_in_9,USB-A Data + to Diode to Data -,instant,Samsung TV.xlsx
digital_in_10,USB-A Data - to Diode to Data +,instant,Samsung TV.xlsx
digital_in_11,Output Jack - Tip to Shield,instant,Samsung TV.xlsx
digital_in_12,Output Jack - Ring to Shield,instant,Samsung TV.xlsx
digital_in_13,Output Jack - Tip to Diode to Ring,instant,Samsung TV.xlsx
digital_in_14,Output Jack - Ring to Diode to Tip,instant,Samsung TV.xlsx
dpad_up,USB-A Second controller,instant,Samsung TV.xlsx
dpad_down,USB-A Second controller,instant,Samsung TV.xlsx
dpad_left,USB-A Second controller,instant,Samsung TV.xlsx
dpad_right,USB-A Second controller,instant,Samsung TV.xlsx
left_joy_left,USB-A Second controller,instant,Samsung TV.xlsx
left_joy_right,USB-A Second controller,instant,Samsung TV.xlsx
left_joy_up,USB-A Second controller,instant,Samsung TV.xlsx
left_joy_down,USB-A Second controller,instant,Samsung TV.xlsx
right_joy_left,USB-A Second controller,instant,Samsung TV.xlsx
right_joy_right,USB-A Second controller,instant,Samsung TV.xlsx
right_joy_up,USB-A Second controller,instant,Samsung TV.xlsx
right_joy_down,USB-A Second controller,instant,Samsung TV.xlsx
left_1,USB-A Second controller,instant,Samsung TV.xlsx
left_2,USB-A Second controller,instant,Samsung TV.xlsx
left_3,USB-A Second controller,instant,Samsung TV.xlsx
right_1,USB-A Second controller,instant,Samsung TV.xlsx
right_2,USB-A Second controller,instant,Samsung TV.xlsx
right_3,USB-A Second controller,instant,Samsung TV.xlsx
x,USB-A Second controller,instant,Samsung TV.xlsx
square,USB-A Second controller,instant,Samsung TV.xlsx
triangle,USB-A Second controller,instant,Samsung TV.xlsx
circle,USB-A Second controller,instant,Samsung TV.xlsx
ps3,USB-A Second controller,instant,Samsung TV.xlsx
select,USB-A Second controller,instant,Samsung TV.xlsx
start,USB-A Second controller,instant,Samsung TV.xlsx
push,Push Switch in Joystick,instant,Shadow of Mordor XBox One.xlsx
center,Joystick Center position,instant,Shadow of Mordor XBox One.xlsx
mp_left_sip,Mouthpiece Hard Sip Left sip/puff sensor,instant,Shadow of Mordor XBox One.xlsx
mp_left_puff,Mouthpiece Hard Puff Left sip/puff sensor,instant,Shadow of Mordor XBox One.xlsx
mp_center_sip,Mouthpiece Hard Sip Center sip/puff sensor,instant,Shadow of Mordor XBox One.xlsx
mp_center_puff,Mouthpiece Hard Puff Center sip/puff sensor,instant,Shadow of Mordor XBox One.xlsx
mp_right_sip,Mouthpiece Hard Sip Right sip/puff sensor,instant,Shadow of Mordor XBox One.xlsx
mp_right_puff,Mouthpiece Hard Puff Right sip/puff sensor,instant,Shadow of Mordor XBox One.xlsx
mp_left_center_sip,Mouthpiece Hard Sip Left-Center sip/puff sensors,instant,Shadow of Mordor XBox One.xlsx
mp_left_center_puff,Mouthpiece Hard Puff Left-Center sip/puff sensors,instant,Shadow of Mordor XBox One.xlsx
mp_right_center_sip,Mouthpiece Hard Sip Right-Center sip/puff sensors,instant,Shadow of Mordor XBox One.xlsx
mp_right_center_puff,Mouthpiece Hard Puff Right-Center sip/puff sensors,instant,Shadow of Mordor XBox One.xlsx
mp_left_right_sip,Mouthpiece Hard Sip Left-Right sip/puff sensors,instant,Shadow of Mordor XBox One.xlsx
mp_left_right_puff,Mouthpiece Hard Puff Left-Right sip/puff sensors,instant,Shadow of Mordor XBox One.xlsx
mp_triple_sip,Mouthpiece Hard Sip All Three sip/puff sensors,instant,Shadow of Mordor XBox One.xlsx
mp_triple_puff,Mouthpiece Hard Puff All Three sip/puff sensors,instant,Shadow of Mordor XBox One.xlsx
mp_left_sip_soft,Mouthpiece Soft Sip Left sip/puff sensor,delay,Shadow of Mordor XBox One.xlsx
mp_left_puff_soft,Mouthpiece Soft Puff Left sip/puff sensor,delay,Shadow of Mordor XBox One.xlsx
mp_center_sip_soft,Mouthpiece Soft Sip Center sip/puff sensor,delay,Shadow of Mordor XBox One.xlsx
mp_center_puff_soft,Mouthpiece Soft Puff Center sip/puff sensor,delay,Shadow of Mordor XBox One.xlsx
mp_right_sip_soft,Mouthpiece Soft Sip Right sip/puff sensor,delay,Shadow of Mordor XBox One.xlsx
mp_right_puff_soft,Mouthpiece Soft Puff Right sip/puff sensor,delay,Shadow of Mordor XBox One.xlsx
mp_left_center_sip_soft,Mouthpiece Soft Sip Left-Center sip/puff sensors,delay,Shadow of Mordor XBox One.xlsx
mp_left_center_puff_soft,Mouthpiece Soft Puff Left-Center sip/puff sensors,delay,Shadow of Mordor XBox One.xlsx
mp_right_center_sip_soft,Mouthpiece Soft Sip Right-Center sip/puff sensors,delay,Shadow of Mordor XBox One.xlsx
mp_right_center_puff_soft,Mouthpiece Soft Puff Right-Center sip/puff sensors,delay,Shadow of Mordor XBox One.xlsx
mp_left_right_sip_soft,Mouthpiece Soft Sip Left-Right sip/puff sensors,delay,Shadow of Mordor XBox One.xlsx
mp_left_right_puff_soft,Mouthpiece Soft Puff Left-Right sip/puff sensors,delay,Shadow of Mordor XBox One.xlsx
mp_triple_sip_soft,Mouthpiece Soft Sip All Three sip/puff sensors,delay,Shadow of Mordor XBox One.xlsx
mp_triple_puff_soft,Mouthpiece Soft Puff All Three sip/puff sensors,delay,Shadow of Mordor XBox One.xlsx
right_sip,Hard Sip Right sip/puff sensor,instant,Shadow of Mordor XBox One.xlsx
right_puff,Hard Puff Right sip/puff sensor,instant,Shadow of Mordor XBox One.xlsx
right_sip_soft,Soft Sip Right sip/puff sensor,delay,Shadow of Mordor XBox One.xlsx
right_puff_soft,Soft Puff Right sip/puff sensor,delay,Shadow of Mordor XBox One.xlsx
lip,Lower Lip Position sensor,instant,Shadow of Mordor XBox One.xlsx
left,Joystick Left Analog value,instant,Shadow of Mordor XBox One.xlsx
right,Joystick Right Analog value,instant,Shadow of Mordor XBox One.xlsx
up,Joystick Up Analog value,instant,Shadow of Mordor XBox One.xlsx
down,Joystick Down Analog value,instant,Shadow of Mordor XBox One.xlsx
N,Joystick Outer ring North zone,instant,Shadow of Mordor XBox One.xlsx
NE,Joystick Outer ring North East zone,instant,Shadow of Mordor XBox One.xlsx
E,Joystick Outer ring East zone,instant,Shadow of Mordor XBox One.xlsx
SE,Joystick Outer ring South East zone,instant,Shadow of Mordor XBox One.xlsx
S,Joystick Outer ring South zone,instant,Shadow of Mordor XBox One.xlsx
SW,Joystick Outer ring South West zone,instant,Shadow of Mordor XBox One.xlsx
W,Joystick Outer ring West zone,instant,Shadow of Mordor XBox One.xlsx
NW,Joystick Outer ring North West zone,instant,Shadow of Mordor XBox One.xlsx
N_inner,Joystick Inner ring North zone,delay,Shadow of Mordor XBox One.xlsx
NE_inner,Joystick Inner ring North East zone,delay,Shadow of Mordor XBox One.xlsx
E_inner,Joystick Inner ring East zone,delay,Shadow of Mordor XBox One.xlsx
SE_inner,Joystick Inner ring South East zone,delay,Shadow of Mordor XBox One.xlsx
S_inner,Joystick Inner ring South zone,delay,Shadow of Mordor XBox One.xlsx
SW_inner,Joystick Inner ring South West zone,delay,Shadow of Mordor XBox One.xlsx
W_inner,Joystick Inner ring West zone,delay,Shadow of Mordor XBox One.xlsx
NW_inner,Joystick Inner ring North West zone,delay,Shadow of Mordor XBox One.xlsx
digital_in_1,Input Jack - Tip to Shield,instant,Shadow of Mordor XBox One.xlsx
digital_in_2,Input Jack - Ring to Shield,instant,Shadow of Mordor XBox One.xlsx
digital_in_3,Input Jack - Ring to Diode to Tip,instant,Shadow of Mordor XBox One.xlsx
digital_in_4,Input Jack - Tip to Diode to Ring,instant,Shadow of Mordor XBox One.xlsx
digital_in_5,USB-A Data - to Gnd,instant,Shadow of Mordor XBox One.xlsx
digital_in_6,USB-A Data + to Gnd,instant,Shadow of Mordor XBox One.xlsx
digital_in_7,USB-A Data - to Vcc,instant,Shadow of Mordor XBox One.xlsx
digital_in_8,USB-A Data + to Vcc,instant,Shadow of Mordor XBox One.xlsx
digital_in_9,USB-A Data + to Diode to Data -,instant,Shadow of Mordor XBox One.xlsx
digital_in_10,USB-A Data - to Diode to Data +,instant,Shadow of Mordor XBox One.xlsx
digital_in_11,Output Jack - Tip to Shield,instant,Shadow of Mordor XBox One.xlsx
digital_in_12,Output Jack - Ring to Shield,instant,Shadow of Mordor XBox One.xlsx
digital_in_13,Output Jack - Tip to Diode to Ring,instant,Shadow of Mordor XBox One.xlsx
digital_in_14,Output Jack - Ring to Diode to Tip,instant,Shadow of Mordor XBox One.xlsx
dpad_up,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
dpad_down,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
dpad_left,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
dpad_right,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
left_joy_left,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
left_joy_right,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
left_joy_up,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
left_joy_down,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
right_joy_left,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
right_joy_right,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
right_joy_up,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
right_joy_down,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
left_1,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
left_2,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
left_3,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
right_1,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
right_2,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
right_3,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
x,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
square,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
triangle,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
circle,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
ps3,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
select,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
start,USB-A Second controller,instant,Shadow of Mordor XBox One.xlsx
push,Push Switch in Joystick,instant,Simple Mouse.xlsx
center,Joystick Center position,instant,Simple Mouse.xlsx
mp_left_sip,Mouthpiece Hard Sip Left sip/puff sensor,instant,Simple Mouse.xlsx
mp_left_puff,Mouthpiece Hard Puff Left sip/puff sensor,instant,Simple Mouse.xlsx
mp_center_sip,Mouthpiece Hard Sip Center sip/puff sensor,instant,Simple Mouse.xlsx
mp_center_puff,Mouthpiece Hard Puff Center sip/puff sensor,instant,Simple Mouse.xlsx
mp_right_sip,Mouthpiece Hard Sip Right sip/puff sensor,instant,Simple Mouse.xlsx
mp_right_puff,Mouthpiece Hard Puff Right sip/puff sensor,instant,Simple Mouse.xlsx
mp_left_center_sip,Mouthpiece Hard Sip Left-Center sip/puff sensors,instant,Simple Mouse.xlsx
mp_left_center_puff,Mouthpiece Hard Puff Left-Center sip/puff sensors,instant,Simple Mouse.xlsx
mp_right_center_sip,Mouthpiece Hard Sip Right-Center sip/puff sensors,instant,Simple Mouse.xlsx
mp_right_center_puff,Mouthpiece Hard Puff Right-Center sip/puff sensors,instant,Simple Mouse.xlsx
mp_left_right_sip,Mouthpiece Hard Sip Left-Right sip/puff sensors,instant,Simple Mouse.xlsx
mp_left_right_puff,Mouthpiece Hard Puff Left-Right sip/puff sensors,instant,Simple Mouse.xlsx
mp_triple_sip,Mouthpiece Hard Sip All Three sip/puff sensors,instant,Simple Mouse.xlsx
mp_triple_puff,Mouthpiece Hard Puff All Three sip/puff sensors,instant,Simple Mouse.xlsx
mp_left_sip_soft,Mouthpiece Soft Sip Left sip/puff sensor,delay,Simple Mouse.xlsx
mp_left_puff_soft,Mouthpiece Soft Puff Left sip/puff sensor,delay,Simple Mouse.xlsx
mp_center_sip_soft,Mouthpiece Soft Sip Center sip/puff sensor,delay,Simple Mouse.xlsx
mp_center_puff_soft,Mouthpiece Soft Puff Center sip/puff sensor,delay,Simple Mouse.xlsx
mp_right_sip_soft,Mouthpiece Soft Sip Right sip/puff sensor,delay,Simple Mouse.xlsx
mp_right_puff_soft,Mouthpiece Soft Puff Right sip/puff sensor,delay,Simple Mouse.xlsx
mp_left_center_sip_soft,Mouthpiece Soft Sip Left-Center sip/puff sensors,delay,Simple Mouse.xlsx
mp_left_center_puff_soft,Mouthpiece Soft Puff Left-Center sip/puff sensors,delay,Simple Mouse.xlsx
mp_right_center_sip_soft,Mouthpiece Soft Sip Right-Center sip/puff sensors,delay,Simple Mouse.xlsx
mp_right_center_puff_soft,Mouthpiece Soft Puff Right-Center sip/puff sensors,delay,Simple Mouse.xlsx
mp_left_right_sip_soft,Mouthpiece Soft Sip Left-Right sip/puff sensors,delay,Simple Mouse.xlsx
mp_left_right_puff_soft,Mouthpiece Soft Puff Left-Right sip/puff sensors,delay,Simple Mouse.xlsx
mp_triple_sip_soft,Mouthpiece Soft Sip All Three sip/puff sensors,delay,Simple Mouse.xlsx
mp_triple_puff_soft,Mouthpiece Soft Puff All Three sip/puff sensors,delay,Simple Mouse.xlsx
right_sip,Hard Sip Right sip/puff sensor,instant,Simple Mouse.xlsx
right_puff,Hard Puff Right sip/puff sensor,instant,Simple Mouse.xlsx
right_sip_soft,Soft Sip Right sip/puff sensor,delay,Simple Mouse.xlsx
right_puff_soft,Soft Puff Right sip/puff sensor,delay,Simple Mouse.xlsx
lip,Lower Lip Position sensor,instant,Simple Mouse.xlsx
left,Joystick Left Analog value,instant,Simple Mouse.xlsx
right,Joystick Right Analog value,instant,Simple Mouse.xlsx
up,Joystick Up Analog value,instant,Simple Mouse.xlsx
down,Joystick Down Analog value,instant,Simple Mouse.xlsx
N,Joystick Outer ring North zone,instant,Simple Mouse.xlsx
NE,Joystick Outer ring North East zone,instant,Simple Mouse.xlsx
E,Joystick Outer ring East zone,instant,Simple Mouse.xlsx
SE,Joystick Outer ring South East zone,instant,Simple Mouse.xlsx
S,Joystick Outer ring South zone,instant,Simple Mouse.xlsx
SW,Joystick Outer ring South West zone,instant,Simple Mouse.xlsx
W,Joystick Outer ring West zone,instant,Simple Mouse.xlsx
NW,Joystick Outer ring North West zone,instant,Simple Mouse.xlsx
N_inner,Joystick Inner ring North zone,delay,Simple Mouse.xlsx
NE_inner,Joystick Inner ring North East zone,delay,Simple Mouse.xlsx
E_inner,Joystick Inner ring East zone,delay,Simple Mouse.xlsx
SE_inner,Joystick Inner ring South East zone,delay,Simple Mouse.xlsx
S_inner,Joystick Inner ring South zone,delay,Simple Mouse.xlsx
SW_inner,Joystick Inner ring South West zone,delay,Simple Mouse.xlsx
W_inner,Joystick Inner ring West zone,delay,Simple Mouse.xlsx
NW_inner,Joystick Inner ring North West zone,delay,Simple Mouse.xlsx
digital_in_1,Input Jack - Tip to Shield,instant,Simple Mouse.xlsx
digital_in_2,Input Jack - Ring to Shield,instant,Simple Mouse.xlsx
digital_in_3,Input Jack - Ring to Diode to Tip,instant,Simple Mouse.xlsx
digital_in_4,Input Jack - Tip to Diode to Ring,instant,Simple Mouse.xlsx
digital_in_5,USB-A Data - to Gnd,instant,Simple Mouse.xlsx
digital_in_6,USB-A Data + to Gnd,instant,Simple Mouse.xlsx
digital_in_7,USB-A Data - to Vcc,instant,Simple Mouse.xlsx
digital_in_8,USB-A Data + to Vcc,instant,Simple Mouse.xlsx
digital_in_9,USB-A Data + to Diode to Data -,instant,Simple Mouse.xlsx
digital_in_10,USB-A Data - to Diode to Data +,instant,Simple Mouse.xlsx
digital_in_11,Output Jack - Tip to Shield,instant,Simple Mouse.xlsx
digital_in_12,Output Jack - Ring to Shield,instant,Simple Mouse.xlsx
digital_in_13,Output Jack - Tip to Diode to Ring,instant,Simple Mouse.xlsx
digital_in_14,Output Jack - Ring to Diode to Tip,instant,Simple Mouse.xlsx
dpad_up,USB-A Second controller,instant,Simple Mouse.xlsx
dpad_down,USB-A Second controller,instant,Simple Mouse.xlsx
dpad_left,USB-A Second controller,instant,Simple Mouse.xlsx
dpad_right,USB-A Second controller,instant,Simple Mouse.xlsx
left_joy_left,USB-A Second controller,instant,Simple Mouse.xlsx
left_joy_right,USB-A Second controller,instant,Simple Mouse.xlsx
left_joy_up,USB-A Second controller,instant,Simple Mouse.xlsx
left_joy_down,USB-A Second controller,instant,Simple Mouse.xlsx
right_joy_left,USB-A Second controller,instant,Simple Mouse.xlsx
right_joy_right,USB-A Second controller,instant,Simple Mouse.xlsx
right_joy_up,USB-A Second controller,instant,Simple Mouse.xlsx
right_joy_down,USB-A Second controller,instant,Simple Mouse.xlsx
left_1,USB-A Second controller,instant,Simple Mouse.xlsx
left_2,USB-A Second controller,instant,Simple Mouse.xlsx
left_3,USB-A Second controller,instant,Simple Mouse.xlsx
right_1,USB-A Second controller,instant,Simple Mouse.xlsx
right_2,USB-A Second controller,instant,Simple Mouse.xlsx
right_3,USB-A Second controller,instant,Simple Mouse.xlsx
x,USB-A Second controller,instant,Simple Mouse.xlsx
square,USB-A Second controller,instant,Simple Mouse.xlsx
triangle,USB-A Second controller,instant,Simple Mouse.xlsx
circle,USB-A Second controller,instant,Simple Mouse.xlsx
ps3,USB-A Second controller,instant,Simple Mouse.xlsx
select,USB-A Second controller,instant,Simple Mouse.xlsx
start,USB-A Second controller,instant,Simple Mouse.xlsx
push,Push Switch in Joystick,instant,Singleton Right Analog for Copilot.xlsx
center,Joystick Center position,instant,Singleton Right Analog for Copilot.xlsx
mp_left_sip,Mouthpiece Hard Sip Left sip/puff sensor,instant,Singleton Right Analog for Copilot.xlsx
mp_left_puff,Mouthpiece Hard Puff Left sip/puff sensor,instant,Singleton Right Analog for Copilot.xlsx
mp_center_sip,Mouthpiece Hard Sip Center sip/puff sensor,instant,Singleton Right Analog for Copilot.xlsx
mp_center_puff,Mouthpiece Hard Puff Center sip/puff sensor,instant,Singleton Right Analog for Copilot.xlsx
mp_right_sip,Mouthpiece Hard Sip Right sip/puff sensor,instant,Singleton Right Analog for Copilot.xlsx
mp_right_puff,Mouthpiece Hard Puff Right sip/puff sensor,instant,Singleton Right Analog for Copilot.xlsx
mp_left_center_sip,Mouthpiece Hard Sip Left-Center sip/puff sensors,instant,Singleton Right Analog for Copilot.xlsx
mp_left_center_puff,Mouthpiece Hard Puff Left-Center sip/puff sensors,instant,Singleton Right Analog for Copilot.xlsx
mp_right_center_sip,Mouthpiece Hard Sip Right-Center sip/puff sensors,instant,Singleton Right Analog for Copilot.xlsx
